customer_id,timestamp,amount,transaction_type,recipient_country,customer_type,country,risk_score,profession,naics_code,is_anomaly
849,2025-02-04 07:17:22.386204,1405.5442733494665,deposit,US,company,US,27.846707933806016,,561499,0
815,2025-02-04 07:20:19.386204,47.158625276426996,deposit,CA,individual,CA,9.904424162645808,self-employed,,0
71,2025-02-04 07:22:05.386204,48.209428285232946,transfer,GB,individual,US,57.05628774045686,student,,0
649,2025-02-04 07:25:46.386204,92.71262461325279,withdrawal,US,individual,US,31.766745850379564,employee,,0
860,2025-02-04 07:48:37.386204,7441.418051335682,deposit,US,company,US,87.54293974739603,,721110,0
27,2025-02-04 07:48:48.386204,44.57333855623195,deposit,CA,individual,CA,30.58379994523269,employee,,0
661,2025-02-04 07:52:39.386204,89.97750234353305,transfer,GB,individual,CA,58.36134496191541,unemployed,,0
618,2025-02-04 07:53:51.386204,71.257602520828,withdrawal,CA,individual,CA,81.23893758919736,retired,,0
695,2025-02-04 07:55:41.386204,124.09921381024917,deposit,GB,individual,GB,91.67122536906143,unemployed,,0
179,2025-02-04 08:02:04.386204,51.81786157380632,withdrawal,CA,individual,CA,64.38681869600858,retired,,0
42,2025-02-04 08:02:11.386204,63.420660122069165,transfer,CN,individual,JP,12.303743447266003,employee,,0
135,2025-02-04 08:08:19.386204,5048.31914961278,deposit,US,company,US,47.183565626057245,,721110,0
201,2025-02-04 08:11:24.386204,106.99537002560358,transfer,US,individual,US,45.308174260636534,unemployed,,0
609,2025-02-04 08:12:49.386204,71.55211219457189,transfer,FR,individual,CA,88.03553603412414,employee,,0
960,2025-02-04 08:12:55.386204,28.655813500868426,deposit,CA,individual,CA,75.93893948734747,retired,,0
938,2025-02-04 08:17:42.386204,3413.6177211610157,transfer,DE,company,US,87.04642225164493,,423990,0
794,2025-02-04 08:18:20.386204,66.54899732843438,transfer,JP,individual,DE,7.563105797348801,retired,,0
432,2025-02-04 08:28:37.386204,48.89236672058565,transfer,JP,individual,US,26.329862075692432,retired,,0
572,2025-02-04 08:34:03.386204,849.0425035312973,transfer,CN,company,US,24.248299604037104,,522320,0
818,2025-02-04 08:42:48.386204,77.64528795209802,transfer,CN,individual,CN,44.988699303222056,employee,,1
990,2025-02-04 08:50:35.386204,56.732744815604505,transfer,CN,individual,JP,70.29491279208322,self-employed,,1
307,2025-02-04 08:51:02.386204,14536.51842729508,transfer,DE,company,US,85.12031924234968,,721110,0
960,2025-02-04 08:56:28.386204,33.819255598723224,withdrawal,CA,individual,CA,75.93893948734747,retired,,0
485,2025-02-04 09:00:40.386204,63.304695689868005,withdrawal,US,individual,US,65.65837703910921,unemployed,,0
441,2025-02-04 09:04:29.386204,33.348930046049524,deposit,US,individual,US,37.73305259773133,retired,,0
993,2025-02-04 09:08:45.386204,43.177664154307664,withdrawal,DE,individual,DE,50.44979068619938,unemployed,,0
380,2025-02-04 09:10:17.386204,6722.2614857323115,transfer,CA,company,US,89.84239683380595,,522320,0
161,2025-02-04 09:11:52.386204,39.735551335426614,deposit,US,individual,US,70.40188488017233,retired,,0
535,2025-02-04 09:23:02.386204,61.46043660715254,deposit,CN,individual,CN,28.568270646798755,self-employed,,0
34,2025-02-04 09:23:13.386204,5138.463540941333,withdrawal,US,company,US,94.9688088897668,,423990,0
886,2025-02-04 09:29:43.386204,2683.1506084448943,deposit,CA,company,CA,58.58899203645348,,561499,0
837,2025-02-04 09:32:11.386204,25.14223428822259,withdrawal,CA,individual,CA,22.491855688935715,employee,,0
842,2025-02-04 09:32:34.386204,57.08812049291176,transfer,FR,individual,DE,38.74060409768476,unemployed,,0
541,2025-02-04 09:36:27.386204,78.62599546517028,withdrawal,CA,individual,CA,2.543984642334618,employee,,0
790,2025-02-04 09:36:58.386204,47.92979845935703,withdrawal,US,individual,US,1.8816100463218244,student,,0
192,2025-02-04 09:39:28.386204,67.99949706206921,withdrawal,US,individual,US,65.88900601174484,retired,,0
688,2025-02-04 09:40:08.386204,23.681954712977802,withdrawal,CA,individual,CA,18.640981673937475,employee,,0
8,2025-02-04 09:40:08.386204,57.03447602564778,transfer,CN,individual,US,95.42065649342115,retired,,1
811,2025-02-04 09:40:08.386204,123.09983474582052,transfer,JP,individual,CN,38.871299918398364,unemployed,,0
862,2025-02-04 09:40:40.386204,46.99115073993161,deposit,US,individual,US,64.7335850574736,unemployed,,0
8,2025-02-04 09:50:08.386204,57.03447602564778,transfer,CN,individual,US,95.42065649342115,retired,,1
602,2025-02-04 09:52:29.386204,33.38535703533088,withdrawal,CA,individual,CA,3.909734574322876,employee,,0
179,2025-02-04 09:53:23.386204,48.09673596173185,transfer,CA,individual,CA,64.38681869600858,retired,,0
485,2025-02-04 09:59:31.386204,38.636519990922274,deposit,US,individual,US,65.65837703910921,unemployed,,0
8,2025-02-04 10:00:08.386204,57.03447602564778,transfer,CN,individual,US,95.42065649342115,retired,,1
437,2025-02-04 10:12:21.386204,39.932830165593025,transfer,GB,individual,FR,68.26242643301057,unemployed,,0
264,2025-02-04 10:15:48.386204,46.71382869593758,deposit,DE,individual,DE,34.582053301244244,unemployed,,0
570,2025-02-04 10:18:20.386204,72.80396690891597,withdrawal,US,individual,US,96.20554854834852,self-employed,,0
726,2025-02-04 10:20:20.386204,104.63804268209897,withdrawal,US,individual,US,45.95389124977333,retired,,0
84,2025-02-04 10:20:20.386204,8740.396056808275,transfer,US,individual,US,0.250339731896454,retired,,1
414,2025-02-04 10:30:01.386204,62.55225790133863,transfer,CN,individual,US,48.076346261188206,student,,0
738,2025-02-04 10:37:35.386204,7776.416882204782,withdrawal,US,company,US,95.90867311941267,,561499,0
40,2025-02-04 10:45:17.386204,1854.0387820730277,transfer,GB,company,CA,89.93616538816383,,522320,0
449,2025-02-04 10:46:21.386204,1505.2834434365625,transfer,US,company,US,81.62014372003632,,561499,0
60,2025-02-04 10:47:22.386204,39.79353952437606,transfer,CA,individual,US,86.06850602323351,employee,,0
623,2025-02-04 10:47:46.386204,27.53895926231837,transfer,JP,individual,US,13.611993834795344,unemployed,,0
955,2025-02-04 10:53:17.386204,16428.09612880495,transfer,CN,company,DE,86.11619384416524,,522320,0
89,2025-02-04 10:57:47.386204,8764.662977653348,transfer,DE,company,US,17.9815928253413,,721110,1
664,2025-02-04 11:04:36.386204,14208.251959233772,transfer,GB,company,GB,47.20522460357447,,522320,0
562,2025-02-04 11:05:08.386204,50.916523187908005,deposit,US,individual,US,70.46173907115826,unemployed,,0
885,2025-02-04 11:07:46.386204,86.9367088188561,transfer,FR,individual,US,24.911227381200053,student,,0
872,2025-02-04 11:23:20.386204,51.45076832198536,deposit,US,individual,US,19.24886450183767,self-employed,,0
623,2025-02-04 11:23:25.386204,66.02118501126736,deposit,US,individual,US,13.611993834795344,unemployed,,0
638,2025-02-04 11:31:06.386204,59.69991206405406,transfer,JP,individual,US,26.800215688030427,unemployed,,0
956,2025-02-04 11:32:03.386204,101.32358833653583,transfer,CN,individual,US,32.66579475429487,retired,,0
933,2025-02-04 11:36:33.386204,74.88250953085353,deposit,CA,individual,CA,92.64772923273523,unemployed,,0
274,2025-02-04 11:44:48.386204,75.03762373961801,deposit,US,individual,US,63.835320770606884,unemployed,,0
59,2025-02-04 11:46:44.386204,3169.663399734175,deposit,GB,company,GB,11.218216421248261,,423990,0
872,2025-02-04 11:51:14.386204,76.72637830048238,deposit,US,individual,US,19.24886450183767,self-employed,,0
915,2025-02-04 11:53:35.386204,22600.29279372963,transfer,CN,company,GB,99.53053744443582,,423990,0
626,2025-02-04 11:54:56.386204,8442.741553484126,transfer,CN,individual,US,66.39687415752627,unemployed,,1
669,2025-02-04 12:01:53.386204,54.386572655095485,withdrawal,GB,individual,GB,38.734909623668315,self-employed,,0
236,2025-02-04 12:09:03.386204,65.27638473323,withdrawal,CA,individual,CA,6.761769126073657,unemployed,,0
360,2025-02-04 12:15:46.386204,39.51644412675925,withdrawal,US,individual,US,35.0154249817957,student,,0
252,2025-02-04 12:23:07.386204,23681.71647652194,transfer,JP,company,GB,21.346126242924445,,453998,0
273,2025-02-04 12:24:43.386204,59.13510114402007,transfer,CN,individual,CA,96.88716449332637,student,,0
894,2025-02-04 12:32:01.386204,8796.977497527592,withdrawal,US,individual,US,33.89286289502299,self-employed,,1
853,2025-02-04 12:32:57.386204,42.068878629951406,deposit,US,individual,US,91.45110613058425,self-employed,,0
342,2025-02-04 12:33:48.386204,49.34358358087132,transfer,DE,individual,US,39.792143918364445,retired,,0
986,2025-02-04 12:36:46.386204,19.170442460052662,transfer,CN,individual,GB,27.597270681416564,student,,0
169,2025-02-04 12:37:28.386204,28.24886600306984,transfer,JP,individual,US,16.03698831777205,unemployed,,0
445,2025-02-04 12:37:42.386204,829.4033048163295,deposit,US,company,US,33.11917105572108,,423990,0
293,2025-02-04 12:53:24.386204,36.37758517902952,transfer,CA,individual,US,76.3067732374426,student,,0
49,2025-02-04 12:59:19.386204,102.75263805193096,transfer,US,individual,US,47.76081724008678,employee,,0
361,2025-02-04 13:01:52.386204,85.41352798774203,transfer,US,individual,DE,47.47739462172902,retired,,0
426,2025-02-04 13:05:19.386204,75.60035172293371,withdrawal,JP,individual,JP,43.03194076614193,retired,,0
935,2025-02-04 13:14:57.386204,8548.078083316985,withdrawal,GB,individual,GB,2.7059411851088733,student,,1
186,2025-02-04 13:16:20.386204,2797.3792203442817,deposit,CN,individual,CN,67.36314473410879,unemployed,,1
949,2025-02-04 13:20:07.386204,54.90001351393652,transfer,DE,individual,US,96.76222451421805,self-employed,,0
176,2025-02-04 13:20:46.386204,26.682957090681306,transfer,US,individual,US,42.46499109552347,self-employed,,0
702,2025-02-04 13:25:44.386204,11422.166011877845,deposit,US,company,US,48.02975432810873,,522320,0
393,2025-02-04 13:25:44.386204,1012.0874494194226,transfer,DE,company,GB,47.797460839043296,,561499,0
808,2025-02-04 13:32:04.386204,44.72167804498477,withdrawal,US,individual,US,1.5781729802068933,unemployed,,0
431,2025-02-04 13:35:12.386204,46.07140320676542,transfer,JP,individual,CA,28.189374525087164,employee,,0
630,2025-02-04 13:37:13.386204,89.77234654131064,transfer,JP,individual,US,2.270431128314876,retired,,0
262,2025-02-04 13:37:48.386204,53.49434164456853,deposit,US,individual,US,63.44297745072394,student,,0
455,2025-02-04 13:39:50.386204,87.59111825961936,deposit,US,individual,US,30.740426099213426,retired,,0
506,2025-02-04 13:40:08.386204,5847.821927051699,transfer,FR,company,CA,13.468791710138106,,522320,0
127,2025-02-04 13:44:23.386204,85.94110050752634,deposit,US,individual,US,6.987422487065564,retired,,0
237,2025-02-04 13:49:00.386204,98.09488458974745,withdrawal,US,individual,US,56.63457603025455,unemployed,,0
590,2025-02-04 13:55:58.386204,280.2460572324747,transfer,CA,company,GB,67.8903517336169,,561499,0
632,2025-02-04 13:56:33.386204,86.7174513886685,withdrawal,CA,individual,CA,7.791486429569472,student,,0
69,2025-02-04 13:56:57.386204,25.609137903006125,transfer,GB,individual,CA,23.50949445585129,unemployed,,0
281,2025-02-04 13:59:52.386204,80.38154202230604,transfer,CA,individual,CN,43.34168324497954,employee,,0
596,2025-02-04 14:00:31.386204,42.44538474200484,transfer,CN,individual,US,34.33417580569026,student,,1
466,2025-02-04 14:07:20.386204,62.13985389067321,transfer,US,individual,US,2.5873719084661184,student,,0
931,2025-02-04 14:13:04.386204,30.95203022266558,transfer,DE,individual,US,32.938873311755025,self-employed,,1
480,2025-02-04 14:13:04.386204,49.0191897638485,withdrawal,CN,individual,CN,7.9438173098586695,employee,,0
865,2025-02-04 14:14:58.386204,8395.728284165172,withdrawal,US,individual,US,70.55197855342136,self-employed,,1
778,2025-02-04 14:16:37.386204,8563.468961825347,withdrawal,CA,company,CA,36.5210474209668,,561499,0
933,2025-02-04 14:17:37.386204,575.9677483493791,withdrawal,CA,individual,CA,92.64772923273523,unemployed,,1
321,2025-02-04 14:19:44.386204,8092.453927583884,withdrawal,US,individual,US,68.08906763239176,unemployed,,1
931,2025-02-04 14:23:04.386204,30.95203022266558,transfer,DE,individual,US,32.938873311755025,self-employed,,1
324,2025-02-04 14:23:35.386204,3473.9683977585987,deposit,GB,company,GB,77.91805261810346,,423990,0
215,2025-02-04 14:24:08.386204,18.041570677926796,transfer,FR,individual,DE,81.48704216479472,student,,0
931,2025-02-04 14:33:04.386204,30.95203022266558,transfer,DE,individual,US,32.938873311755025,self-employed,,1
540,2025-02-04 14:35:49.386204,11288.736536362396,transfer,JP,company,US,95.98396354889857,,522320,0
225,2025-02-04 14:42:01.386204,49.557767267992524,transfer,CA,individual,GB,3.2801516029573152,unemployed,,0
502,2025-02-04 14:42:44.386204,58.50280968913766,deposit,US,individual,US,9.378017184496535,unemployed,,0
931,2025-02-04 14:43:04.386204,30.95203022266558,transfer,DE,individual,US,32.938873311755025,self-employed,,1
37,2025-02-04 14:50:31.386204,8991.695049036432,deposit,GB,individual,GB,10.53980019239036,self-employed,,1
423,2025-02-04 14:51:19.386204,21.717211850255158,transfer,US,individual,JP,53.999537454011524,retired,,0
931,2025-02-04 14:53:04.386204,30.95203022266558,transfer,DE,individual,US,32.938873311755025,self-employed,,1
422,2025-02-04 14:55:04.386204,69.30566094096136,deposit,GB,individual,GB,41.061797210921725,unemployed,,0
190,2025-02-04 14:55:29.386204,59.960625190831045,transfer,GB,individual,CA,80.04748452662614,self-employed,,0
377,2025-02-04 14:56:58.386204,95.19260971028153,transfer,CN,individual,FR,58.4201589482267,employee,,0
444,2025-02-04 14:57:45.386204,44.23859423292717,deposit,GB,individual,GB,67.3174518087558,employee,,0
271,2025-02-04 15:03:57.386204,57.55887497231484,deposit,GB,individual,GB,56.821767441679405,student,,0
750,2025-02-04 15:07:08.386204,3504.690812684484,withdrawal,CA,company,CA,81.62780996731576,,453998,0
48,2025-02-04 15:08:00.386204,41.007021726691775,deposit,CA,individual,CA,2.040139914493888,retired,,0
499,2025-02-04 15:22:18.386204,40.1780394912037,withdrawal,GB,individual,GB,6.838271534893381,student,,0
982,2025-02-04 15:27:42.386204,96.40542060151036,withdrawal,US,individual,US,61.36722731599379,student,,0
883,2025-02-04 15:35:30.386204,129.9160616581939,transfer,CN,individual,DE,89.09070884922275,retired,,1
446,2025-02-04 15:35:30.386204,68.0856450917151,transfer,CA,individual,US,83.87015961608523,employee,,0
641,2025-02-04 15:40:41.386204,60.19297671466743,withdrawal,GB,individual,GB,68.8548012784297,retired,,0
883,2025-02-04 15:45:30.386204,129.9160616581939,transfer,CN,individual,DE,89.09070884922275,retired,,1
830,2025-02-04 15:46:15.386204,8106.059177464967,transfer,CA,individual,CN,66.04078657055297,student,,1
585,2025-02-04 15:48:53.386204,40.954649212964945,withdrawal,CA,individual,CA,81.00463922637388,student,,0
457,2025-02-04 15:53:03.386204,43.80368528003652,withdrawal,US,individual,US,40.33593976098566,student,,0
883,2025-02-04 15:55:30.386204,129.9160616581939,transfer,CN,individual,DE,89.09070884922275,retired,,1
192,2025-02-04 15:57:31.386204,36.71156264276209,transfer,US,individual,US,65.88900601174484,retired,,0
564,2025-02-04 16:02:59.386204,41.757642814110675,transfer,US,individual,CA,45.336408274671506,employee,,0
883,2025-02-04 16:05:30.386204,129.9160616581939,transfer,CN,individual,DE,89.09070884922275,retired,,1
493,2025-02-04 16:13:36.386204,89.81259170890874,transfer,US,individual,US,46.95566809845349,retired,,0
969,2025-02-04 16:13:39.386204,64.64342694783649,withdrawal,FR,individual,FR,87.49989715892049,student,,0
820,2025-02-04 16:20:51.386204,8346.254108949382,deposit,CA,individual,CA,80.40210087098842,student,,1
790,2025-02-04 16:23:31.386204,97.791602174809,transfer,US,individual,US,1.8816100463218244,student,,0
726,2025-02-04 16:26:39.386204,148.35280192297336,withdrawal,US,individual,US,45.95389124977333,retired,,0
527,2025-02-04 16:27:49.386204,3632.5062701467145,withdrawal,GB,company,GB,71.2609097768254,,721110,0
989,2025-02-04 16:30:26.386204,49.93389357940452,transfer,FR,individual,FR,31.815410868754025,employee,,0
849,2025-02-04 16:30:37.386204,8806.895211693243,withdrawal,US,company,US,27.846707933806016,,561499,0
500,2025-02-04 16:32:55.386204,72.80210212383058,withdrawal,US,individual,US,18.371595042876322,unemployed,,0
568,2025-02-04 16:39:18.386204,41.232409145447484,deposit,US,individual,US,21.254559656024863,student,,0
910,2025-02-04 16:39:40.386204,73.76285436913524,transfer,US,individual,CA,49.73234011262555,retired,,0
502,2025-02-04 16:39:47.386204,61.31266561372538,transfer,US,individual,US,9.378017184496535,unemployed,,0
129,2025-02-04 16:46:46.386204,50.45507658901235,withdrawal,DE,individual,DE,90.44903621992678,unemployed,,0
363,2025-02-04 16:47:17.386204,1273.106401793577,transfer,US,company,US,23.790290277454385,,423990,0
633,2025-02-04 16:48:04.386204,59.654962605084464,withdrawal,CA,individual,CA,34.923000274364334,self-employed,,0
872,2025-02-04 17:03:28.386204,34.13708480930906,withdrawal,US,individual,US,19.24886450183767,self-employed,,0
370,2025-02-04 17:03:46.386204,29.544354499005447,deposit,CN,individual,CN,44.29236525668314,employee,,0
935,2025-02-04 17:15:26.386204,8933.560386466314,withdrawal,GB,individual,GB,2.7059411851088733,student,,1
401,2025-02-04 17:15:30.386204,51.68761118456871,deposit,FR,individual,FR,30.12777824109335,retired,,0
863,2025-02-04 17:20:46.386204,52.216634302027416,transfer,FR,individual,US,55.621350238920954,self-employed,,0
893,2025-02-04 17:22:16.386204,8332.43653110599,withdrawal,FR,individual,FR,39.946909683850826,student,,1
719,2025-02-04 17:23:39.386204,83.39708040250584,transfer,DE,individual,CA,56.88385605665245,self-employed,,0
789,2025-02-04 17:25:18.386204,556.3739465785957,transfer,FR,company,GB,0.4788307139322545,,561499,0
522,2025-02-04 17:30:59.386204,56.57913052737875,transfer,JP,individual,CA,91.89553707909427,retired,,0
226,2025-02-04 17:32:31.386204,35.32031763644278,transfer,JP,individual,US,10.043454936059593,unemployed,,0
200,2025-02-04 17:37:47.386204,49.490179380121894,transfer,FR,individual,US,0.2597632534441452,employee,,0
767,2025-02-04 17:38:05.386204,68.23655693420065,transfer,JP,individual,US,29.904408778408843,student,,0
880,2025-02-04 17:38:49.386204,86.71192259273484,transfer,GB,individual,JP,74.65020652173828,employee,,0
351,2025-02-04 17:42:15.386204,45.09505598001612,transfer,FR,individual,US,12.599484280309536,retired,,0
499,2025-02-04 17:47:31.386204,75.71654490964329,transfer,FR,individual,GB,6.838271534893381,student,,0
43,2025-02-04 17:54:39.386204,2069.9409415270075,deposit,GB,company,GB,72.32212392127023,,423990,0
547,2025-02-04 17:56:17.386204,55.167211913787916,transfer,CA,individual,CN,25.467355242363034,unemployed,,0
502,2025-02-04 17:59:10.386204,82.07863522508103,withdrawal,US,individual,US,9.378017184496535,unemployed,,0
711,2025-02-04 18:02:31.386204,8003.798059368532,deposit,CA,individual,CA,94.53546721768407,employee,,1
878,2025-02-04 18:03:48.386204,81.00983786375039,withdrawal,US,individual,US,93.350668093138,employee,,0
614,2025-02-04 18:04:41.386204,46.74550480881268,withdrawal,US,individual,US,14.081234705249434,retired,,0
247,2025-02-04 18:05:06.386204,78.68061353808444,deposit,US,individual,US,20.031391032570035,student,,0
378,2025-02-04 18:09:52.386204,3309.1373497931295,transfer,CA,company,CA,36.94410645331009,,721110,0
105,2025-02-04 18:13:21.386204,41.421930002802725,transfer,US,individual,CA,90.46745276948755,unemployed,,0
493,2025-02-04 18:20:03.386204,39.53305505313572,withdrawal,US,individual,US,46.95566809845349,retired,,0
760,2025-02-04 18:20:18.386204,79.23862018701858,withdrawal,US,individual,US,23.83162937051243,unemployed,,0
126,2025-02-04 18:37:53.386204,3494.371219027334,transfer,CN,company,CA,53.16664129866807,,423990,0
155,2025-02-04 18:42:38.386204,56.962046612563206,deposit,US,individual,US,23.646407933509884,retired,,0
376,2025-02-04 18:47:33.386204,5943.848316091391,withdrawal,CA,company,CA,48.909241209018575,,423990,0
481,2025-02-04 18:49:34.386204,60.15477060515769,transfer,DE,individual,US,32.59724479537876,unemployed,,0
37,2025-02-04 18:51:42.386204,100.63685821147399,transfer,US,individual,GB,10.53980019239036,self-employed,,0
163,2025-02-04 18:54:42.386204,35.23727637569616,deposit,FR,individual,FR,77.7352611398198,unemployed,,0
326,2025-02-04 19:04:53.386204,63.19735819100704,withdrawal,US,individual,US,70.08002771336442,student,,0
498,2025-02-04 19:07:43.386204,116.47019237917439,withdrawal,CA,individual,CA,4.8249248094835,unemployed,,0
902,2025-02-04 19:20:13.386204,43.05004706585311,deposit,FR,individual,FR,63.14969206476039,student,,0
169,2025-02-04 19:22:26.386204,136.29710533257628,deposit,US,individual,US,16.03698831777205,unemployed,,0
446,2025-02-04 19:22:57.386204,49.642974568988215,withdrawal,US,individual,US,83.87015961608523,employee,,0
650,2025-02-04 19:26:55.386204,179.05880235730265,deposit,US,individual,US,30.666402828438454,unemployed,,0
179,2025-02-04 19:28:24.386204,72.82487265314293,transfer,CN,individual,CA,64.38681869600858,retired,,0
538,2025-02-04 19:31:35.386204,2260.4481817183787,deposit,US,company,US,60.81594622774076,,522320,0
895,2025-02-04 19:34:22.386204,113.36174868151629,withdrawal,DE,individual,DE,73.03428860282402,employee,,0
194,2025-02-04 19:50:27.386204,3475.2575525180305,transfer,CN,company,US,10.207226570905025,,522320,1
873,2025-02-04 19:56:30.386204,61.85665408043021,withdrawal,US,individual,US,73.5242376787788,unemployed,,0
104,2025-02-04 20:00:00.386204,78.54095123089263,withdrawal,US,individual,US,33.65600850374781,retired,,0
197,2025-02-04 20:09:44.386204,88.52575897695951,deposit,US,individual,US,74.64826592699427,student,,0
748,2025-02-04 20:19:37.386204,8424.458628882749,deposit,US,individual,US,20.456489407035594,unemployed,,1
616,2025-02-04 20:20:42.386204,54.74401763700804,deposit,DE,individual,DE,1.408794951824821,student,,0
181,2025-02-04 20:29:45.386204,49.209552790703015,withdrawal,GB,individual,GB,27.375705796962137,retired,,0
240,2025-02-04 20:37:28.386204,48.7501115515509,transfer,DE,individual,CA,85.58622572197517,retired,,0
9,2025-02-04 20:39:27.386204,1395.1135289032377,transfer,US,company,US,41.276682482964944,,522320,0
242,2025-02-04 20:45:51.386204,35.99866422316483,withdrawal,US,individual,US,23.635330658908018,student,,0
85,2025-02-04 20:47:02.386204,31.715322716164344,transfer,JP,individual,US,0.08298179067517397,student,,0
545,2025-02-04 20:47:10.386204,22.73854522523124,withdrawal,US,individual,US,66.60957277137176,unemployed,,0
508,2025-02-04 20:47:51.386204,58.19729012748178,deposit,US,individual,US,80.83161403111576,retired,,0
228,2025-02-04 20:51:17.386204,978.7642422048706,transfer,JP,company,CA,68.1446620212566,,522320,0
103,2025-02-04 20:53:13.386204,1204.6526621966718,withdrawal,US,company,US,20.289792609816683,,721110,0
695,2025-02-04 20:54:55.386204,272.55437159067014,withdrawal,GB,individual,GB,91.67122536906143,unemployed,,1
133,2025-02-04 20:59:19.386204,43.15459101166476,withdrawal,US,individual,US,45.182599954538325,unemployed,,0
256,2025-02-04 20:59:49.386204,57.90599652843447,deposit,US,individual,US,97.37820942221408,retired,,0
161,2025-02-04 21:00:28.386204,213.30938177306612,transfer,DE,individual,US,70.40188488017233,retired,,0
777,2025-02-04 21:04:06.386204,66.01735058384337,transfer,DE,individual,FR,72.06767942325432,retired,,0
475,2025-02-04 21:09:46.386204,847.0584926308666,transfer,CN,company,GB,84.24512704657047,,423990,0
1,2025-02-04 21:10:03.386204,89.21935718307692,deposit,GB,individual,GB,33.57059920994562,retired,,0
614,2025-02-04 21:19:43.386204,71.96360698050866,withdrawal,US,individual,US,14.081234705249434,retired,,0
145,2025-02-04 21:19:59.386204,8261.709069201703,deposit,US,individual,US,97.5066969207246,unemployed,,1
853,2025-02-04 21:22:27.386204,42.618490965629015,transfer,CA,individual,US,91.45110613058425,self-employed,,0
714,2025-02-04 21:25:02.386204,43.64141672823939,transfer,CA,individual,CA,37.826323000188346,retired,,0
452,2025-02-04 21:26:20.386204,41.98762093647687,withdrawal,US,individual,US,41.858225957088024,self-employed,,0
350,2025-02-04 21:35:54.386204,201.96625767146793,transfer,GB,individual,US,8.666732650661125,retired,,0
28,2025-02-04 21:43:58.386204,44.62441230235368,withdrawal,FR,individual,FR,67.25940217885153,unemployed,,0
822,2025-02-04 21:55:12.386204,35.05503542560566,transfer,DE,individual,JP,44.52440758871627,employee,,0
625,2025-02-04 21:55:51.386204,54.77657505907201,deposit,US,individual,US,75.73123039449105,retired,,0
125,2025-02-04 21:57:25.386204,65.57760974572375,transfer,FR,individual,CA,14.168845416862885,student,,0
472,2025-02-04 22:02:16.386204,26.20388366399252,withdrawal,US,individual,US,62.351476403773134,retired,,0
699,2025-02-04 22:05:41.386204,90.01328711283995,withdrawal,DE,individual,DE,56.55694435710227,student,,0
586,2025-02-04 22:06:30.386204,6527.69675121789,transfer,CN,company,GB,22.582827313313047,,561499,0
2,2025-02-04 22:08:50.386204,1411.0892155370295,transfer,DE,company,US,65.11171541163095,,561499,0
280,2025-02-04 22:13:16.386204,61.881316989573364,transfer,US,individual,US,66.62764498000038,retired,,0
164,2025-02-04 22:15:47.386204,26.962245171844756,deposit,US,individual,US,64.93783057858164,self-employed,,0
75,2025-02-04 22:16:53.386204,33.29336179646732,transfer,GB,individual,US,42.19469938485347,employee,,0
865,2025-02-04 22:20:54.386204,115.9541880966157,deposit,US,individual,US,70.55197855342136,self-employed,,0
543,2025-02-04 22:21:03.386204,38.88782256270415,withdrawal,DE,individual,DE,67.28023364078268,self-employed,,0
894,2025-02-04 22:28:51.386204,41.069180327862504,transfer,CN,individual,US,33.89286289502299,self-employed,,0
97,2025-02-04 22:32:21.386204,3220.0314108113103,transfer,FR,company,US,10.24943362298586,,522320,0
117,2025-02-04 22:35:41.386204,7241.443599503834,transfer,CN,company,DE,76.76679846322821,,423990,1
821,2025-02-04 22:37:21.386204,1248.3210530464942,deposit,DE,individual,DE,76.60916743552593,unemployed,,1
699,2025-02-04 22:38:45.386204,55.919144757328624,transfer,CA,individual,DE,56.55694435710227,student,,0
119,2025-02-04 22:42:39.386204,59.87628977346555,transfer,CA,individual,US,21.109798728189322,retired,,0
274,2025-02-04 22:51:25.386204,74.84535789325903,withdrawal,US,individual,US,63.835320770606884,unemployed,,0
686,2025-02-04 22:55:40.386204,41.66428368700544,transfer,GB,individual,US,26.097267201004016,student,,0
926,2025-02-04 23:08:49.386204,87.64432774655162,transfer,CN,individual,GB,34.79177756636898,retired,,0
972,2025-02-04 23:10:41.386204,37.523272521334604,withdrawal,JP,individual,JP,85.81675955985963,retired,,0
345,2025-02-04 23:10:48.386204,3444.811872442077,deposit,US,company,US,85.01145915815339,,561499,0
703,2025-02-04 23:11:45.386204,32.49070196565904,deposit,US,individual,US,40.82772851668277,retired,,0
12,2025-02-04 23:15:17.386204,37.53843528485837,transfer,JP,individual,CA,78.17556046578818,student,,0
560,2025-02-04 23:15:40.386204,167.8418384922637,deposit,US,individual,US,8.508647835164728,student,,0
122,2025-02-04 23:24:56.386204,22.788427604457276,deposit,US,individual,US,6.71216470934114,unemployed,,0
628,2025-02-04 23:32:50.386204,121.88292073677998,transfer,US,individual,CA,68.62460372301078,retired,,0
913,2025-02-04 23:33:11.386204,39.770166058023655,transfer,GB,individual,US,30.046158925813206,student,,0
841,2025-02-04 23:33:26.386204,8501.516893660482,withdrawal,US,individual,US,99.65040658086212,employee,,1
367,2025-02-04 23:38:23.386204,31.256266001667672,deposit,US,individual,US,39.90923550103922,unemployed,,0
580,2025-02-04 23:46:25.386204,41.84942648368745,withdrawal,US,individual,US,5.5350060301167625,self-employed,,0
884,2025-02-04 23:48:26.386204,38.21223214083076,transfer,US,individual,US,51.702123575552974,employee,,0
319,2025-02-05 00:03:21.386204,66.12651694028358,transfer,US,individual,US,63.920140773228255,self-employed,,0
