alert_date,account_number,segment,rule_id,param,value,score,alert_score,is_issue
2024-08-06,7830,IND,AML-TUA,avg_transaction_size,20000.0,15,40,0
2024-08-06,7830,IND,AML-AUG,peak_deviation,2.140768078142163,10,40,0
2024-08-07,3321,IND,AML-AUG,peak_deviation,2.096991431134056,10,40,0
2024-08-07,3321,IND,AML-FTF,foreign_transaction_ratio,1.4317687581584693,15,40,0
2024-08-07,3321,IND,AML-MNT,destination_count,5.0,15,40,0
2024-08-07,3446,CORP,AML-CHG,volume_increase,16.682687764164644,15,40,0
2024-08-07,3446,CORP,AML-FTF,transaction_velocity,4.339188508732374,10,40,0
2024-08-07,3446,CORP,AML-MNT,destination_count,15.0,15,40,0
2024-08-07,3460,IND,AML-MNT,activity_value,20000.0,15,40,0
2024-08-07,3460,IND,AML-FTF,transaction_velocity,2.731904717440847,15,40,0
2024-08-07,3460,IND,AML-AUG,peak_deviation,2.2997212004355796,10,40,0
2024-08-08,3254,CORP,AML-AUG,seasonal_factor,1.0818695630682664,15,40,0
2024-08-08,3254,CORP,AML-FTF,foreign_transaction_ratio,1.2754881529597444,15,40,0
2024-08-08,3254,CORP,AML-MNT,destination_count,10.0,10,40,0
2024-08-10,3237,IND,AML-CHG,volume_increase,2.744751008051019,10,40,0
2024-08-10,3237,IND,AML-AUG,consecutive_inc,5.729570010413205,15,40,0
2024-08-10,3237,IND,AML-MNT,activity_value,20000.0,15,40,0
2024-08-11,6568,CORP,AML-CHG,volume_increase,17.785132908503265,15,40,0
2024-08-11,6568,CORP,AML-AUG,consecutive_inc,17.077821785047096,15,40,0
2024-08-11,6568,CORP,AML-FTF,transaction_velocity,4.24293217610468,10,40,0
2024-08-13,3279,IND,AML-TUA,avg_transaction_size,20000.0,15,40,0
2024-08-13,3279,IND,AML-AUG,peak_deviation,1.761242256803832,10,40,0
2024-08-13,3279,IND,AML-MNT,activity_value,20000.0,15,40,0
2024-08-13,8227,CORP,AML-AUG,consecutive_inc,17.404687341655283,15,40,0
2024-08-13,8227,CORP,AML-MNT,destination_count,10.0,10,40,0
2024-08-13,8227,CORP,AML-TUA,transaction_count,15.0,15,40,0
2024-08-13,8237,CORP,AML-CHG,pattern_deviation,6.131587525187603,15,45,0
2024-08-13,8237,CORP,AML-TUA,avg_transaction_size,100000.0,15,45,0
2024-08-13,8237,CORP,AML-AUG,seasonal_factor,1.2280048270029877,15,45,0
2024-08-13,9043,IND,AML-FTF,foreign_transaction_ratio,0.92528210122622,10,40,0
2024-08-13,9043,IND,AML-AUG,seasonal_factor,1.5036457931384355,15,40,0
2024-08-13,9043,IND,AML-TUA,activity_value,20000.0,15,40,0
2024-08-14,2560,CORP,AML-FTF,transaction_velocity,6.690587039497944,15,45,0
2024-08-14,2560,CORP,AML-MNT,transaction_frequency,6.0,15,45,0
2024-08-14,2560,CORP,AML-CHG,pattern_deviation,6.5787161209157965,15,45,0
2024-08-15,1699,IND,AML-FTF,high_risk_country_count,4.323317912883564,15,40,0
2024-08-15,1699,IND,AML-MNT,activity_value,20000.0,15,40,0
2024-08-15,1699,IND,AML-TUA,transaction_count,3.0,10,40,0
2024-08-15,1960,CORP,AML-MNT,destination_count,15.0,15,40,0
2024-08-15,1960,CORP,AML-FTF,high_risk_country_count,15.085611970390033,15,40,0
2024-08-15,1960,CORP,AML-AUG,seasonal_factor,0.6581897157422207,10,40,0
2024-08-15,4958,IND,AML-TUA,activity_value,10000.0,10,40,0
2024-08-15,4958,IND,AML-AUG,seasonal_factor,1.5097473132907866,15,40,0
2024-08-15,4958,IND,AML-CHG,pattern_deviation,2.7928480027150324,15,40,0
2024-08-15,5032,CORP,AML-MNT,destination_count,15.0,15,40,0
2024-08-15,5032,CORP,AML-TUA,transaction_count,10.0,10,40,0
2024-08-15,5032,CORP,AML-CHG,volume_increase,17.816626379640425,15,40,0
2024-08-15,5277,IND,AML-CHG,volume_increase,11.964288891001713,25,50,1
2024-08-15,5277,IND,AML-FTF,foreign_transaction_ratio,3.0115248930062712,25,50,1
2024-08-15,6019,CORP,AML-AUG,consecutive_inc,14.776464734953558,15,45,0
2024-08-15,6019,CORP,AML-CHG,pattern_deviation,5.955112730682243,15,45,0
2024-08-15,6019,CORP,AML-FTF,transaction_velocity,6.980191132707525,15,45,0
2024-08-15,9159,CORP,AML-CHG,volume_increase,8.628954683803517,10,40,0
2024-08-15,9159,CORP,AML-AUG,seasonal_factor,1.1846932642513253,15,40,0
2024-08-15,9159,CORP,AML-FTF,transaction_velocity,5.047680517763424,15,40,0
2024-08-16,2277,IND,AML-TUA,activity_value,20000.0,15,40,0
2024-08-16,2277,IND,AML-CHG,volume_increase,3.013423618816389,10,40,0
2024-08-16,2277,IND,AML-AUG,consecutive_inc,5.121435072532426,15,40,0
2024-08-16,2624,IND,AML-MNT,transaction_frequency,3.0,15,45,0
2024-08-16,2624,IND,AML-FTF,high_risk_country_count,5.06801298134922,15,45,0
2024-08-16,2624,IND,AML-TUA,activity_value,20000.0,15,45,0
2024-08-17,4529,CORP,AML-CHG,volume_increase,19.20152789110721,20,40,1
2024-08-17,4529,CORP,AML-MNT,transaction_frequency,8.0,20,40,1
2024-08-17,6004,CORP,AML-FTF,transaction_velocity,5.535699219988326,15,40,0
2024-08-17,6004,CORP,AML-TUA,activity_value,50000.0,10,40,0
2024-08-17,6004,CORP,AML-MNT,destination_count,15.0,15,40,0
2024-08-17,7344,CORP,AML-MNT,activity_value,100000.0,15,40,0
2024-08-17,7344,CORP,AML-TUA,avg_transaction_size,100000.0,15,40,0
2024-08-17,7344,CORP,AML-FTF,transaction_velocity,4.12792989430158,10,40,0
2024-08-17,8466,CORP,AML-FTF,high_risk_country_count,16.197140150894693,15,40,0
2024-08-17,8466,CORP,AML-MNT,activity_value,50000.0,10,40,0
2024-08-17,8466,CORP,AML-AUG,peak_deviation,6.441208694602453,15,40,0
2024-08-18,6617,CORP,AML-MNT,destination_count,15.0,15,40,0
2024-08-18,6617,CORP,AML-FTF,foreign_transaction_ratio,1.2274361593700007,15,40,0
2024-08-18,6617,CORP,AML-CHG,activity_ratio_change,0.7386220130283624,10,40,0
2024-08-20,8189,IND,AML-TUA,transaction_count,5.0,15,40,0
2024-08-20,8189,IND,AML-CHG,volume_increase,5.658038991193486,15,40,0
2024-08-20,8189,IND,AML-MNT,transaction_frequency,2.0,10,40,0
2024-08-20,9489,CORP,AML-CHG,pattern_deviation,6.261159121377191,15,40,0
2024-08-20,9489,CORP,AML-TUA,avg_transaction_size,50000.0,10,40,0
2024-08-20,9489,CORP,AML-FTF,foreign_transaction_ratio,1.2695975886479636,15,40,0
2024-08-21,2194,IND,AML-CHG,activity_ratio_change,1.472769215524468,15,40,0
2024-08-21,2194,IND,AML-FTF,transaction_velocity,2.443156023967687,15,40,0
2024-08-21,2194,IND,AML-AUG,consecutive_inc,2.473703238754898,10,40,0
2024-08-22,2070,IND,AML-FTF,high_risk_country_count,2.419616453877686,10,40,0
2024-08-22,2070,IND,AML-MNT,destination_count,5.0,15,40,0
2024-08-22,2070,IND,AML-TUA,avg_transaction_size,20000.0,15,40,0
2024-08-22,4256,IND,AML-CHG,volume_increase,4.152500118986167,15,40,0
2024-08-22,4256,IND,AML-FTF,transaction_velocity,1.8256703946623518,10,40,0
2024-08-22,4256,IND,AML-AUG,peak_deviation,2.5377090560420807,15,40,0
2024-08-22,6943,CORP,AML-FTF,foreign_transaction_ratio,0.6632767411201774,10,40,0
2024-08-22,6943,CORP,AML-TUA,transaction_count,15.0,15,40,0
2024-08-22,6943,CORP,AML-MNT,destination_count,15.0,15,40,0
2024-08-25,8918,IND,AML-AUG,seasonal_factor,1.4041184011665138,15,45,0
2024-08-25,8918,IND,AML-CHG,activity_ratio_change,1.6443641472825152,15,45,0
2024-08-25,8918,IND,AML-TUA,avg_transaction_size,20000.0,15,45,0
2024-08-26,3652,IND,AML-TUA,avg_transaction_size,20000.0,15,45,0
2024-08-26,3652,IND,AML-FTF,transaction_velocity,3.3529362150447475,15,45,0
2024-08-26,3652,IND,AML-CHG,volume_increase,5.058987884048701,15,45,0
2024-08-26,3971,CORP,AML-MNT,transaction_frequency,6.0,15,40,0
2024-08-26,3971,CORP,AML-TUA,activity_value,100000.0,15,40,0
2024-08-26,3971,CORP,AML-FTF,high_risk_country_count,11.657305349721305,10,40,0
2024-08-26,4846,IND,AML-FTF,foreign_transaction_ratio,1.380783755084789,15,40,0
2024-08-26,4846,IND,AML-CHG,volume_increase,5.378977955091902,15,40,0
2024-08-26,4846,IND,AML-TUA,activity_value,10000.0,10,40,0
2024-08-26,4889,IND,AML-MNT,activity_value,20000.0,15,45,0
2024-08-26,4889,IND,AML-FTF,transaction_velocity,3.167625747036759,15,45,0
2024-08-26,4889,IND,AML-TUA,avg_transaction_size,20000.0,15,45,0
2024-08-27,3660,CORP,AML-CHG,pattern_deviation,6.7880952298675075,15,40,0
2024-08-27,3660,CORP,AML-MNT,transaction_frequency,4.0,10,40,0
2024-08-27,3660,CORP,AML-TUA,activity_value,100000.0,15,40,0
2024-08-28,1225,IND,AML-TUA,avg_transaction_size,20000.0,15,40,0
2024-08-28,1225,IND,AML-CHG,pattern_deviation,3.4050474274255396,15,40,0
2024-08-28,1225,IND,AML-AUG,consecutive_inc,2.6609507250188624,10,40,0
2024-08-28,1915,IND,AML-MNT,transaction_frequency,3.0,15,45,0
2024-08-28,1915,IND,AML-FTF,foreign_transaction_ratio,1.4734642554900401,15,45,0
2024-08-28,1915,IND,AML-AUG,peak_deviation,2.6301930635903776,15,45,0
2024-08-28,6574,CORP,AML-AUG,consecutive_inc,9.15476638088443,10,40,0
2024-08-28,6574,CORP,AML-CHG,volume_increase,17.764445383543503,15,40,0
2024-08-28,6574,CORP,AML-MNT,transaction_frequency,6.0,15,40,0
2024-08-29,4632,CORP,AML-MNT,transaction_frequency,6.0,15,40,0
2024-08-29,4632,CORP,AML-CHG,pattern_deviation,5.5026199734266825,15,40,0
2024-08-29,4632,CORP,AML-TUA,transaction_count,10.0,10,40,0
2024-08-29,8582,CORP,AML-CHG,volume_increase,10.093173517328344,10,40,0
2024-08-29,8582,CORP,AML-TUA,avg_transaction_size,100000.0,15,40,0
2024-08-29,8582,CORP,AML-AUG,seasonal_factor,1.195812097360692,15,40,0
2024-08-30,4816,IND,AML-MNT,activity_value,20000.0,15,40,0
2024-08-30,4816,IND,AML-TUA,avg_transaction_size,10000.0,10,40,0
2024-08-30,4816,IND,AML-CHG,volume_increase,5.062022966039606,15,40,0
2024-08-30,7929,IND,AML-CHG,pattern_deviation,4.204990243067394,25,60,1
2024-08-30,7929,IND,AML-TUA,transaction_count,7.0,20,60,1
2024-08-30,7929,IND,AML-FTF,transaction_velocity,3.5845855940775833,15,60,1
2024-09-01,4399,IND,AML-CHG,activity_ratio_change,1.3847539790858538,15,40,0
2024-09-01,4399,IND,AML-MNT,activity_value,10000.0,10,40,0
2024-09-01,4399,IND,AML-AUG,seasonal_factor,1.6351893908211703,15,40,0
2024-09-02,9183,IND,AML-MNT,activity_value,20000.0,15,45,0
2024-09-02,9183,IND,AML-CHG,volume_increase,5.963510269166199,15,45,0
2024-09-02,9183,IND,AML-FTF,high_risk_country_count,5.391947143569691,15,45,0
2024-09-02,9189,IND,AML-FTF,foreign_transaction_ratio,1.0123650609259431,10,40,0
2024-09-02,9189,IND,AML-CHG,pattern_deviation,2.6505460551994116,15,40,0
2024-09-02,9189,IND,AML-TUA,activity_value,20000.0,15,40,0
2024-09-03,2784,IND,AML-FTF,transaction_velocity,3.3080962689169695,15,40,0
2024-09-03,2784,IND,AML-AUG,consecutive_inc,2.4248997042653118,10,40,0
2024-09-03,2784,IND,AML-CHG,pattern_deviation,2.7385125483459642,15,40,0
2024-09-07,2123,IND,AML-FTF,high_risk_country_count,10.269897461023898,25,40,1
2024-09-07,2123,IND,AML-TUA,avg_transaction_size,20000.0,15,40,1
2024-09-07,2946,IND,AML-TUA,transaction_count,3.0,10,40,0
2024-09-07,2946,IND,AML-CHG,pattern_deviation,3.5613814480770802,15,40,0
2024-09-07,2946,IND,AML-FTF,high_risk_country_count,4.367074411645914,15,40,0
2024-09-07,4809,IND,AML-AUG,peak_deviation,2.5654280026580842,15,40,0
2024-09-07,4809,IND,AML-CHG,pattern_deviation,2.945072964976175,15,40,0
2024-09-07,4809,IND,AML-FTF,foreign_transaction_ratio,1.0734532925980373,10,40,0
2024-09-07,8546,CORP,AML-AUG,consecutive_inc,14.427171749625002,15,45,0
2024-09-07,8546,CORP,AML-TUA,avg_transaction_size,100000.0,15,45,0
2024-09-07,8546,CORP,AML-FTF,foreign_transaction_ratio,1.2551763906351685,15,45,0
2024-09-07,8801,IND,AML-CHG,activity_ratio_change,1.5007074366672208,15,40,0
2024-09-07,8801,IND,AML-TUA,avg_transaction_size,20000.0,15,40,0
2024-09-07,8801,IND,AML-AUG,seasonal_factor,1.0605725863972335,10,40,0
2024-09-10,5257,IND,AML-AUG,consecutive_inc,5.954976489569248,15,40,0
2024-09-10,5257,IND,AML-MNT,activity_value,20000.0,15,40,0
2024-09-10,5257,IND,AML-TUA,activity_value,10000.0,10,40,0
2024-09-10,6440,IND,AML-CHG,pattern_deviation,3.4870621279466043,15,45,0
2024-09-10,6440,IND,AML-MNT,activity_value,20000.0,15,45,0
2024-09-10,6440,IND,AML-AUG,consecutive_inc,5.89803404752594,15,45,0
2024-09-10,7283,IND,AML-CHG,volume_increase,5.199231165772579,15,45,0
2024-09-10,7283,IND,AML-MNT,destination_count,5.0,15,45,0
2024-09-10,7283,IND,AML-AUG,seasonal_factor,1.5461643807274323,15,45,0
2024-09-11,1225,CORP,AML-CHG,activity_ratio_change,1.1149305771979026,15,45,0
2024-09-11,1225,CORP,AML-TUA,transaction_count,15.0,15,45,0
2024-09-11,1225,CORP,AML-FTF,high_risk_country_count,16.824341253544592,15,45,0
2024-09-11,2940,IND,AML-TUA,activity_value,20000.0,15,45,0
2024-09-11,2940,IND,AML-FTF,high_risk_country_count,5.948179733378513,15,45,0
2024-09-11,2940,IND,AML-MNT,transaction_frequency,3.0,15,45,0
2024-09-11,8822,IND,AML-CHG,pattern_deviation,2.9876345934687927,15,40,0
2024-09-11,8822,IND,AML-TUA,activity_value,10000.0,10,40,0
2024-09-11,8822,IND,AML-MNT,destination_count,5.0,15,40,0
2024-09-12,5515,CORP,AML-MNT,transaction_frequency,4.0,10,40,0
2024-09-12,5515,CORP,AML-CHG,pattern_deviation,7.128485345000975,15,40,0
2024-09-12,5515,CORP,AML-TUA,transaction_count,15.0,15,40,0
2024-09-13,5021,IND,AML-TUA,transaction_count,10.0,25,70,1
2024-09-13,5021,IND,AML-FTF,high_risk_country_count,11.764587741900128,25,70,1
2024-09-13,5021,IND,AML-AUG,seasonal_factor,2.126816951000792,20,70,1
2024-09-15,4769,CORP,AML-FTF,high_risk_country_count,17.2793645242102,15,40,0
2024-09-15,4769,CORP,AML-TUA,activity_value,50000.0,10,40,0
2024-09-15,4769,CORP,AML-MNT,activity_value,100000.0,15,40,0
2024-09-15,6102,CORP,AML-FTF,transaction_velocity,6.129954210081499,15,45,0
2024-09-15,6102,CORP,AML-MNT,activity_value,100000.0,15,45,0
2024-09-15,6102,CORP,AML-TUA,avg_transaction_size,100000.0,15,45,0
2024-09-17,6497,IND,AML-MNT,activity_value,20000.0,15,40,0
2024-09-17,6497,IND,AML-FTF,transaction_velocity,3.1781237694979687,15,40,0
2024-09-17,6497,IND,AML-TUA,activity_value,10000.0,10,40,0
2024-09-18,1020,CORP,AML-CHG,volume_increase,13.118886390671724,15,40,0
2024-09-18,1020,CORP,AML-AUG,seasonal_factor,0.6320938409352335,10,40,0
2024-09-18,1020,CORP,AML-TUA,avg_transaction_size,100000.0,15,40,0
2024-09-18,1347,IND,AML-MNT,activity_value,20000.0,15,45,0
2024-09-18,1347,IND,AML-AUG,peak_deviation,2.908513277132812,15,45,0
2024-09-18,1347,IND,AML-FTF,high_risk_country_count,4.163991822429695,15,45,0
2024-09-19,3141,IND,AML-CHG,activity_ratio_change,1.6401899146680843,15,40,0
2024-09-19,3141,IND,AML-TUA,activity_value,20000.0,15,40,0
2024-09-19,3141,IND,AML-AUG,peak_deviation,2.1085581493896264,10,40,0
2024-09-19,9099,CORP,AML-FTF,transaction_velocity,5.463911997996923,15,40,0
2024-09-19,9099,CORP,AML-MNT,transaction_frequency,4.0,10,40,0
2024-09-19,9099,CORP,AML-AUG,consecutive_inc,16.672399738841676,15,40,0
2024-09-20,9040,IND,AML-FTF,foreign_transaction_ratio,1.4967949448515439,15,40,0
2024-09-20,9040,IND,AML-MNT,destination_count,5.0,15,40,0
2024-09-20,9040,IND,AML-AUG,peak_deviation,1.7927515103095668,10,40,0
2024-09-21,5598,CORP,AML-TUA,avg_transaction_size,50000.0,10,40,0
2024-09-21,5598,CORP,AML-MNT,transaction_frequency,6.0,15,40,0
2024-09-21,5598,CORP,AML-AUG,consecutive_inc,14.01326802227711,15,40,0
2024-09-21,8081,IND,AML-FTF,high_risk_country_count,5.0920273213719796,15,40,0
2024-09-21,8081,IND,AML-CHG,volume_increase,4.568290109715379,15,40,0
2024-09-21,8081,IND,AML-TUA,transaction_count,3.0,10,40,0
2024-09-23,3241,IND,AML-CHG,volume_increase,7.014581425615778,20,60,1
2024-09-23,3241,IND,AML-AUG,consecutive_inc,10.520985272484937,25,60,1
2024-09-23,3241,IND,AML-FTF,high_risk_country_count,5.561472892860927,15,60,1
2024-09-24,2891,CORP,AML-AUG,peak_deviation,4.069788568386938,10,40,0
2024-09-24,2891,CORP,AML-FTF,transaction_velocity,5.3403488978350895,15,40,0
2024-09-24,2891,CORP,AML-TUA,activity_value,100000.0,15,40,0
2024-09-24,6433,CORP,AML-AUG,peak_deviation,5.606525431033747,15,40,0
2024-09-24,6433,CORP,AML-CHG,activity_ratio_change,0.7503444037742799,10,40,0
2024-09-24,6433,CORP,AML-FTF,foreign_transaction_ratio,1.1889595912597264,15,40,0
2024-09-24,9952,IND,AML-FTF,foreign_transaction_ratio,1.3880282885573345,15,40,0
2024-09-24,9952,IND,AML-CHG,volume_increase,5.616123473380334,15,40,0
2024-09-24,9952,IND,AML-TUA,activity_value,10000.0,10,40,0
2024-09-25,3513,CORP,AML-AUG,consecutive_inc,16.368300740870687,15,40,0
2024-09-25,3513,CORP,AML-CHG,pattern_deviation,4.265416279241161,10,40,0
2024-09-25,3513,CORP,AML-FTF,transaction_velocity,4.938727161995363,15,40,0
2024-09-25,7113,IND,AML-FTF,transaction_velocity,2.417495597863202,15,40,0
2024-09-25,7113,IND,AML-AUG,peak_deviation,1.8811537738099517,10,40,0
2024-09-25,7113,IND,AML-CHG,activity_ratio_change,1.4707175455138808,15,40,0
2024-09-26,5851,IND,AML-CHG,pattern_deviation,1.7568924120183338,10,40,0
2024-09-26,5851,IND,AML-MNT,transaction_frequency,3.0,15,40,0
2024-09-26,5851,IND,AML-AUG,consecutive_inc,4.869840719335434,15,40,0
2024-09-28,2081,CORP,AML-FTF,high_risk_country_count,17.500811607346847,15,45,0
2024-09-28,2081,CORP,AML-TUA,transaction_count,15.0,15,45,0
2024-09-28,2081,CORP,AML-MNT,activity_value,100000.0,15,45,0
2024-09-28,8688,IND,AML-CHG,volume_increase,5.6201073966705355,15,40,0
2024-09-28,8688,IND,AML-FTF,foreign_transaction_ratio,1.447304155080864,15,40,0
2024-09-28,8688,IND,AML-MNT,transaction_frequency,2.0,10,40,0
2024-09-28,8846,IND,AML-TUA,avg_transaction_size,20000.0,15,45,0
2024-09-28,8846,IND,AML-AUG,consecutive_inc,4.408457231911172,15,45,0
2024-09-28,8846,IND,AML-MNT,destination_count,5.0,15,45,0
2024-09-30,1927,IND,AML-AUG,seasonal_factor,1.4038506768883106,15,40,0
2024-09-30,1927,IND,AML-TUA,activity_value,10000.0,10,40,0
2024-09-30,1927,IND,AML-MNT,destination_count,5.0,15,40,0
2024-10-01,5002,CORP,AML-AUG,consecutive_inc,13.091762702632936,15,45,0
2024-10-01,5002,CORP,AML-TUA,avg_transaction_size,100000.0,15,45,0
2024-10-01,5002,CORP,AML-FTF,foreign_transaction_ratio,1.3039419162327393,15,45,0
2024-10-02,1059,IND,AML-FTF,high_risk_country_count,4.5333699731794805,15,45,0
2024-10-02,1059,IND,AML-MNT,destination_count,5.0,15,45,0
2024-10-02,1059,IND,AML-AUG,seasonal_factor,1.625056657113523,15,45,0
2024-10-02,3109,IND,AML-MNT,activity_value,10000.0,10,40,0
2024-10-02,3109,IND,AML-CHG,pattern_deviation,2.657810495062777,15,40,0
2024-10-02,3109,IND,AML-FTF,high_risk_country_count,5.459092640502021,15,40,0
2024-10-03,4188,CORP,AML-CHG,pattern_deviation,5.606245195766316,15,40,0
2024-10-03,4188,CORP,AML-TUA,transaction_count,15.0,15,40,0
2024-10-03,4188,CORP,AML-FTF,foreign_transaction_ratio,0.7235198185978213,10,40,0
2024-10-03,6930,IND,AML-FTF,high_risk_country_count,4.571121217281694,15,45,0
2024-10-03,6930,IND,AML-TUA,avg_transaction_size,20000.0,15,45,0
2024-10-03,6930,IND,AML-CHG,pattern_deviation,2.464869523582234,15,45,0
2024-10-04,2778,IND,AML-CHG,pattern_deviation,3.4935659506920445,15,40,0
2024-10-04,2778,IND,AML-FTF,transaction_velocity,2.751863202252706,15,40,0
2024-10-04,2778,IND,AML-MNT,transaction_frequency,2.0,10,40,0
2024-10-04,3963,CORP,AML-TUA,activity_value,50000.0,10,40,0
2024-10-04,3963,CORP,AML-AUG,seasonal_factor,1.1860784705313523,15,40,0
2024-10-04,3963,CORP,AML-MNT,activity_value,100000.0,15,40,0
2024-10-04,4691,CORP,AML-TUA,transaction_count,15.0,15,40,0
2024-10-04,4691,CORP,AML-AUG,seasonal_factor,1.2594232011505622,15,40,0
2024-10-04,4691,CORP,AML-MNT,activity_value,50000.0,10,40,0
2024-10-07,4084,IND,AML-MNT,destination_count,5.0,15,40,0
2024-10-07,4084,IND,AML-TUA,activity_value,20000.0,15,40,0
2024-10-07,4084,IND,AML-AUG,peak_deviation,1.8320757595044117,10,40,0
2024-10-07,4510,IND,AML-TUA,transaction_count,5.0,15,45,0
2024-10-07,4510,IND,AML-CHG,pattern_deviation,3.071923700585474,15,45,0
2024-10-07,4510,IND,AML-AUG,consecutive_inc,4.077212620529319,15,45,0
2024-10-09,5123,IND,AML-AUG,seasonal_factor,3.283253797547107,25,45,1
2024-10-09,5123,IND,AML-CHG,activity_ratio_change,1.8062170416043493,20,45,1
2024-10-11,9666,IND,AML-FTF,foreign_transaction_ratio,1.6306936110255954,15,45,0
2024-10-11,9666,IND,AML-CHG,activity_ratio_change,1.5274298316708177,15,45,0
2024-10-11,9666,IND,AML-AUG,peak_deviation,2.5371988314914162,15,45,0
2024-10-12,3891,IND,AML-CHG,volume_increase,2.6870150761937466,10,40,0
2024-10-12,3891,IND,AML-TUA,activity_value,20000.0,15,40,0
2024-10-12,3891,IND,AML-AUG,peak_deviation,3.196974368816674,15,40,0
2024-10-13,6341,CORP,AML-FTF,transaction_velocity,5.320850186189141,15,40,0
2024-10-13,6341,CORP,AML-AUG,consecutive_inc,8.950500001602542,10,40,0
2024-10-13,6341,CORP,AML-TUA,avg_transaction_size,100000.0,15,40,0
2024-10-16,6111,IND,AML-FTF,transaction_velocity,3.185890871237932,15,45,0
2024-10-16,6111,IND,AML-TUA,transaction_count,5.0,15,45,0
2024-10-16,6111,IND,AML-CHG,volume_increase,4.053615258257301,15,45,0
2024-10-17,2414,CORP,AML-FTF,transaction_velocity,6.624237820032757,15,40,0
2024-10-17,2414,CORP,AML-AUG,peak_deviation,3.6250433008756455,10,40,0
2024-10-17,2414,CORP,AML-MNT,destination_count,15.0,15,40,0
2024-10-17,8581,CORP,AML-MNT,transaction_frequency,4.0,10,40,0
2024-10-17,8581,CORP,AML-CHG,volume_increase,12.53066486874542,15,40,0
2024-10-17,8581,CORP,AML-TUA,transaction_count,15.0,15,40,0
2024-10-18,4020,CORP,AML-AUG,peak_deviation,5.200885522711354,15,45,0
2024-10-18,4020,CORP,AML-CHG,volume_increase,17.075027016296453,15,45,0
2024-10-18,4020,CORP,AML-MNT,activity_value,100000.0,15,45,0
2024-10-18,4965,IND,AML-MNT,activity_value,20000.0,15,40,0
2024-10-18,4965,IND,AML-TUA,avg_transaction_size,10000.0,10,40,0
2024-10-18,4965,IND,AML-AUG,seasonal_factor,1.5721704687279523,15,40,0
2024-10-19,2661,IND,AML-CHG,pattern_deviation,3.340494761974795,15,45,0
2024-10-19,2661,IND,AML-TUA,activity_value,20000.0,15,45,0
2024-10-19,2661,IND,AML-FTF,transaction_velocity,3.2523262323068174,15,45,0
2024-10-19,8847,IND,AML-FTF,foreign_transaction_ratio,1.571102233257182,15,45,0
2024-10-19,8847,IND,AML-TUA,avg_transaction_size,20000.0,15,45,0
2024-10-19,8847,IND,AML-MNT,destination_count,5.0,15,45,0
2024-10-20,4444,IND,AML-MNT,destination_count,10.0,25,60,1
2024-10-20,4444,IND,AML-TUA,transaction_count,5.0,15,60,1
2024-10-20,4444,IND,AML-CHG,volume_increase,7.622620617589254,20,60,1
2024-10-21,6585,CORP,AML-TUA,activity_value,100000.0,15,40,0
2024-10-21,6585,CORP,AML-FTF,transaction_velocity,5.945656286761204,15,40,0
2024-10-21,6585,CORP,AML-CHG,pattern_deviation,3.5944010964566613,10,40,0
2024-10-22,9307,IND,AML-MNT,destination_count,5.0,15,45,0
2024-10-22,9307,IND,AML-FTF,transaction_velocity,3.256323301638122,15,45,0
2024-10-22,9307,IND,AML-CHG,activity_ratio_change,1.5016750044664522,15,45,0
2024-10-23,3019,IND,AML-TUA,avg_transaction_size,20000.0,15,40,0
2024-10-23,3019,IND,AML-MNT,destination_count,5.0,15,40,0
2024-10-23,3019,IND,AML-FTF,high_risk_country_count,2.6263942515826115,10,40,0
2024-10-23,4750,IND,AML-MNT,transaction_frequency,3.0,15,45,0
2024-10-23,4750,IND,AML-FTF,high_risk_country_count,4.047196287736002,15,45,0
2024-10-23,4750,IND,AML-AUG,seasonal_factor,1.4277856758766065,15,45,0
2024-10-24,1228,CORP,AML-CHG,volume_increase,10.561277461078067,10,40,0
2024-10-24,1228,CORP,AML-TUA,activity_value,100000.0,15,40,0
2024-10-24,1228,CORP,AML-FTF,high_risk_country_count,17.520012661832073,15,40,0
2024-10-25,1833,IND,AML-AUG,peak_deviation,2.5940673627295494,15,45,0
2024-10-25,1833,IND,AML-FTF,foreign_transaction_ratio,1.536229398775332,15,45,0
2024-10-25,1833,IND,AML-CHG,pattern_deviation,2.8521899685012,15,45,0
2024-10-26,5291,IND,AML-MNT,activity_value,10000.0,10,40,0
2024-10-26,5291,IND,AML-CHG,pattern_deviation,2.779026508005069,15,40,0
2024-10-26,5291,IND,AML-TUA,activity_value,20000.0,15,40,0
2024-10-26,6793,IND,AML-CHG,volume_increase,5.699181442427463,15,40,0
2024-10-26,6793,IND,AML-FTF,high_risk_country_count,2.5292067190114134,10,40,0
2024-10-26,6793,IND,AML-AUG,seasonal_factor,1.5796164804932227,15,40,0
2024-10-28,4919,IND,AML-CHG,volume_increase,4.510652571704167,15,40,0
2024-10-28,4919,IND,AML-FTF,transaction_velocity,2.550062162315847,15,40,0
2024-10-28,4919,IND,AML-AUG,consecutive_inc,2.57554123000705,10,40,0
2024-10-28,7089,CORP,AML-AUG,seasonal_factor,1.2116714057194249,15,40,0
2024-10-28,7089,CORP,AML-TUA,activity_value,100000.0,15,40,0
2024-10-28,7089,CORP,AML-FTF,high_risk_country_count,10.011211607736419,10,40,0
2024-10-29,3902,CORP,AML-CHG,pattern_deviation,5.694925042507565,15,45,0
2024-10-29,3902,CORP,AML-AUG,peak_deviation,6.500140342593877,15,45,0
